protein_id	organism_name	kingdom	protein_length	TM_helix_presence	class	cv_subset
P17505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	334	False	Test	0
P32800	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	271	True	Test	0
Q13569	Homo sapiens	Metazoa	410	False	Test	0
O13978	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	184	False	Test	0
Q9FJ17	Arabidopsis thaliana	Viridiplantae	211	False	Test	0
P52901	Arabidopsis thaliana	Viridiplantae	389	False	Test	0
A1ZAK1	Drosophila melanogaster	Metazoa	1007	False	Test	0
P42117	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	82	True	Test	0
P53983	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	676	True	Test	0
Q4W9R0	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	153	False	Test	0
P53139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140	False	Test	0
O14253	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	780	False	Test	0
O81098	Arabidopsis thaliana	Viridiplantae	205	False	Test	0
Q9UBC1	Homo sapiens	Metazoa	381	False	Test	0
P39683	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	429	False	Test	0
Q9H582	Homo sapiens	Metazoa	1327	False	Test	0
Q06106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	887	False	Test	0
Q9UBT7	Homo sapiens	Metazoa	734	False	Test	0
P83214	Octopus vulgaris	Metazoa	56	False	Test	0
Q57X81	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Discoba	1077	False	Test	0
P87174	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	False	Test	0
Q9P7M3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	271	False	Test	0
Q9XWL9	Caenorhabditis elegans	Metazoa	895	True	Test	0
Q9HEQ9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	349	False	Test	0
Q9Y5A7	Homo sapiens	Metazoa	615	False	Test	0
Q9USR4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	125	False	Test	0
Q9ER97	Mus musculus	Metazoa	151	False	Test	0
P49435	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False	Test	0
Q9W6V6	Gallus gallus	Metazoa	2705	True	Test	0
P17442	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1178	False	Test	0
Q9M158	Arabidopsis thaliana	Viridiplantae	466	True	Test	0
Q5GH77	Homo sapiens	Metazoa	459	True	Test	0
P09959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	803	False	Test	0
C7AJA4	Trypanosoma brucei brucei	Discoba	406	False	Test	0
P17629	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	752	False	Test	0
P32898	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	989	False	Test	0
Q9WVS6	Mus musculus	Metazoa	464	False	Test	0
Q64267	Mus musculus	Metazoa	272	False	Test	0
Q9UTI4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	172	False	Test	0
Q9Y3R4	Homo sapiens	Metazoa	380	False	Test	0
P53107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	440	False	Test	0
Q6AYD3	Rattus norvegicus	Metazoa	394	False	Test	0
Q9NZN3	Homo sapiens	Metazoa	535	False	Test	0
Q6NUD0	Xenopus laevis	Metazoa	333	False	Test	0
Q673G8	Danio rerio	Metazoa	837	False	Test	0
Q810M6	Mus musculus	Metazoa	228	False	Test	0
O17286	Caenorhabditis elegans	Metazoa	403	False	Test	0
P18581	Mus musculus	Metazoa	657	True	Test	0
P40382	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	444	False	Test	0
Q9D1M4	Mus musculus	Metazoa	174	False	Test	0
Q9BPX6	Homo sapiens	Metazoa	476	False	Test	0
Q06405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	101	False	Test	0
O02073	Caenorhabditis elegans	Metazoa	376	False	Test	0
O77512	Bos taurus	Metazoa	295	False	Test	0
S7VVK4	Toxoplasma gondii (strain ATCC 50853 / GT1)	Sar	4367	True	Test	0
P11471	Chlamydomonas reinhardtii	Viridiplantae	245	False	Test	0
P03872	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False	Test	0
Q84JE8	Arabidopsis thaliana	Viridiplantae	694	False	Test	0
P53140	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	646	False	Test	0
Q9DCX2	Mus musculus	Metazoa	161	False	Test	0
Q15678	Homo sapiens	Metazoa	1187	False	Test	0
G5EEG9	Caenorhabditis elegans	Metazoa	399	False	Test	0
P36152	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	348	False	Test	0
O08564	Rattus norvegicus	Metazoa	282	True	Test	0
Q9LX34	Arabidopsis thaliana	Viridiplantae	95	False	Test	0
Q99MR6	Mus musculus	Metazoa	875	False	Test	0
Q9NRP2	Homo sapiens	Metazoa	79	False	Test	0
O94916	Homo sapiens	Metazoa	1531	False	Test	0
Q7JXA8	Drosophila melanogaster	Metazoa	418	False	Test	0
O94851	Homo sapiens	Metazoa	1957	False	Test	0
P49411	Homo sapiens	Metazoa	455	False	Test	0
H3BKT1	Mus musculus	Metazoa	185	False	Test	0
P38883	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	763	False	Test	0
P22071	Rattus norvegicus	Metazoa	373	True	Test	0
A0A0B5LB55	Penicillium brevicompactum	Fungi	433	False	Test	0
P46310	Arabidopsis thaliana	Viridiplantae	446	True	Test	0
A0A3B3IS91	Homo sapiens	Metazoa	260	False	Test	0
Q8IV76	Homo sapiens	Metazoa	773	False	Test	0
Q9UU76	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	642	False	Test	0
Q95TS5	Drosophila melanogaster	Metazoa	654	False	Test	0
O43114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	455	False	Test	0
Q8JZU0	Mus musculus	Metazoa	352	False	Test	0
P81451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	68	True	Test	0
P31539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	908	False	Test	0
P51521	Drosophila melanogaster	Metazoa	1351	False	Test	0
Q5KMX8	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565)	Fungi	783	False	Test	0
Q3MK94	Arabidopsis thaliana	Viridiplantae	428	False	Test	0
Q9LIK9	Arabidopsis thaliana	Viridiplantae	463	False	Test	0
Q86WR0	Homo sapiens	Metazoa	208	True	Test	0
P41348	Spinacia oleracea	Viridiplantae	144	False	Test	0
P51587	Homo sapiens	Metazoa	3418	False	Test	0
Q03798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	255	True	Test	0
Q5T890	Homo sapiens	Metazoa	1550	False	Test	0
Q9FFF4	Arabidopsis thaliana	Viridiplantae	477	False	Test	0
Q9HEV5	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	426	False	Test	0
P16383	Homo sapiens	Metazoa	781	False	Test	0
K9NVA6	Hematodinium sp	Sar	132	False	Test	0
Q9ZPX5	Arabidopsis thaliana	Viridiplantae	632	False	Test	0
O43031	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	381	False	Test	0
Q5DTW7	Mus musculus	Metazoa	1521	False	Test	0
P32432	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	683	False	Test	0
O61707	Caenorhabditis elegans	Metazoa	523	False	Test	0
Q949W6	Arabidopsis thaliana	Viridiplantae	485	False	Test	0
Q07065	Homo sapiens	Metazoa	602	True	Test	0
Q9NVT9	Homo sapiens	Metazoa	282	False	Test	0
P38250	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	946	True	Test	0
O44827	Caenorhabditis elegans	Metazoa	510	True	Test	0
Q9Z0Y7	Mus musculus	Metazoa	1216	False	Test	0
P11420	Drosophila melanogaster	Metazoa	710	False	Test	0
Q9BXS1	Homo sapiens	Metazoa	227	False	Test	0
Q96BT3	Homo sapiens	Metazoa	561	False	Test	0
P25443	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	False	Test	0
Q8IVG5	Homo sapiens	Metazoa	1584	False	Test	0
Q9CQC7	Mus musculus	Metazoa	129	True	Test	0
Q7SIG6	Mus musculus	Metazoa	958	False	Test	0
Q944Q0	Arabidopsis thaliana	Viridiplantae	563	False	Test	0
Q10272	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	446	False	Test	0
O14492	Homo sapiens	Metazoa	632	False	Test	0
O14519	Homo sapiens	Metazoa	115	False	Test	0
P93740	Arabidopsis thaliana	Viridiplantae	280	False	Test	0
Q96375	Capsicum annuum	Viridiplantae	660	False	Test	0
Q9Y7Q6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	147	False	Test	0
P53067	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1004	False	Test	0
Q562A2	Rattus norvegicus	Metazoa	1073	False	Test	0
Q03220	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	320	False	Test	0
O13722	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	450	False	Test	0
Q03713	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	159	True	Test	0
Q8LDS4	Arabidopsis thaliana	Viridiplantae	319	False	Test	0
Q64429	Mus musculus	Metazoa	543	False	Test	0
Q8NF64	Homo sapiens	Metazoa	920	False	Test	0
P56288	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	458	False	Test	0
P46309	Arabidopsis thaliana	Viridiplantae	522	False	Test	0
Q4VC33	Mus musculus	Metazoa	396	False	Test	0
Q9VIV2	Drosophila melanogaster	Metazoa	1062	False	Test	0
Q03973	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	246	False	Test	0
Q9H5J8	Homo sapiens	Metazoa	278	False	Test	0
Q09330	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	199	False	Test	0
Q3UL36	Mus musculus	Metazoa	271	False	Test	0
Q9Y6X3	Homo sapiens	Metazoa	613	False	Test	0
Q9M9V9	Arabidopsis thaliana	Viridiplantae	156	False	Test	0
P40053	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	627	False	Test	0
Q42606	Arabidopsis thaliana	Viridiplantae	369	False	Test	0
Q9FEN9	Arabidopsis thaliana	Viridiplantae	228	False	Test	0
Q9LEV3	Arabidopsis thaliana	Viridiplantae	206	False	Test	0
P22134	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False	Test	0
P28807	Spinacia oleracea	Viridiplantae	88	False	Test	0
Q8CI15	Mus musculus	Metazoa	382	False	Test	0
O08574	Mus musculus	Metazoa	370	False	Test	0
Q5T7W0	Homo sapiens	Metazoa	954	False	Test	0
P79943	Xenopus laevis	Metazoa	254	False	Test	0
Q24025	Drosophila melanogaster	Metazoa	1038	True	Test	0
P25637	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	258	False	Test	0
Q1LZ24	Drosophila melanogaster	Metazoa	586	False	Test	0
P13264	Rattus norvegicus	Metazoa	674	False	Test	0
O74808	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1238	False	Test	0
P32792	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	385	False	Test	0
Q94BQ3	Arabidopsis thaliana	Viridiplantae	757	False	Test	0
Q9BRS2	Homo sapiens	Metazoa	568	False	Test	0
Q2MH31	Mus musculus	Metazoa	260	False	Test	0
O76075	Homo sapiens	Metazoa	338	False	Test	0
Q96PZ0	Homo sapiens	Metazoa	661	False	Test	0
Q09715	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	614	False	Test	0
O60936	Homo sapiens	Metazoa	208	False	Test	0
Q9HAZ2	Homo sapiens	Metazoa	1276	False	Test	0
O75937	Homo sapiens	Metazoa	253	False	Test	0
P43582	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False	Test	0
P52553	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	114	False	Test	0
P22136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	580	False	Test	0
Q9U405	Drosophila melanogaster	Metazoa	570	False	Test	0
P91399	Caenorhabditis elegans	Metazoa	926	False	Test	0
Q10R09	Oryza sativa subsp. japonica	Viridiplantae	310	False	Test	0
Q9LMJ4	Arabidopsis thaliana	Viridiplantae	599	False	Test	0
Q1K548	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	477	False	Test	0
P38285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	549	False	Test	0
E9Q236	Mus musculus	Metazoa	1325	True	Test	0
Q05900	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	231	False	Test	0
P01098	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	False	Test	0
Q5T200	Homo sapiens	Metazoa	1668	False	Test	0
Q7XYY2	Arabidopsis thaliana	Viridiplantae	836	False	Test	0
Q9LU21	Arabidopsis thaliana	Viridiplantae	204	False	Test	0
Q95QK3	Caenorhabditis elegans	Metazoa	1061	False	Test	0
Q6VVB1	Homo sapiens	Metazoa	395	False	Test	0
P36421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	False	Test	0
Q9UT76	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	393	False	Test	0
P11638	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	816	False	Test	0
Q21776	Caenorhabditis elegans	Metazoa	987	False	Test	0
Q4V7K4	Xenopus laevis	Metazoa	733	False	Test	0
Q5F1R6	Homo sapiens	Metazoa	531	False	Test	0
Q9VVV9	Drosophila melanogaster	Metazoa	928	False	Test	0
Q873E4	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	240	False	Test	0
Q9HD33	Homo sapiens	Metazoa	250	False	Test	0
Q86VP6	Homo sapiens	Metazoa	1230	False	Test	0
Q9VLP3	Drosophila melanogaster	Metazoa	122	False	Test	0
Q86WV5	Homo sapiens	Metazoa	123	False	Test	0
Q8GRN0	Arabidopsis thaliana	Viridiplantae	222	False	Test	0
Q9VY78	Drosophila melanogaster	Metazoa	260	True	Test	0
Q68E01	Homo sapiens	Metazoa	1043	False	Test	0
P53188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	120	False	Test	0
P40566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	764	False	Test	0
P38110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2787	False	Test	0
Q12102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	859	False	Test	0
Q58DQ5	Bos taurus	Metazoa	396	False	Test	0
P53899	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274	False	Test	0
Q9JKY0	Mus musculus	Metazoa	299	False	Test	0
Q9VPH0	Drosophila melanogaster	Metazoa	869	False	Test	0
Q4KL25	Mus musculus	Metazoa	219	True	Test	0
Q9SGY2	Arabidopsis thaliana	Viridiplantae	423	False	Test	0
Q8MUJ1	Drosophila melanogaster	Metazoa	415	True	Test	0
Q9EP97	Mus musculus	Metazoa	568	False	Test	0
P10803	Secale cereale	Viridiplantae	353	True	Test	0
Q9NSG2	Homo sapiens	Metazoa	853	False	Test	0
Q9H6Z4	Homo sapiens	Metazoa	567	False	Test	0
O95997	Homo sapiens	Metazoa	202	False	Test	0
Q09961	Caenorhabditis elegans	Metazoa	148	False	Test	0
Q84U09	Brassica napus	Viridiplantae	215	False	Test	0
Q12142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	997	True	Test	0
P35435	Rattus norvegicus	Metazoa	273	False	Test	0
Q75Q41	Rattus norvegicus	Metazoa	142	True	Test	0
Q923Q2	Mus musculus	Metazoa	1113	False	Test	0
Q8L940	Arabidopsis thaliana	Viridiplantae	309	False	Test	0
Q925D4	Rattus norvegicus	Metazoa	263	True	Test	0
Q04073	Strongylocentrotus purpuratus	Metazoa	459	False	Test	0
Q9CA42	Arabidopsis thaliana	Viridiplantae	1085	False	Test	0
Q8VYL1	Arabidopsis thaliana	Viridiplantae	588	False	Test	0
Q8IX15	Homo sapiens	Metazoa	550	False	Test	0
P25348	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	183	False	Test	0
Q6GYP7	Mus musculus	Metazoa	2035	False	Test	0
P24482	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	689	False	Test	0
Q8BKY8	Mus musculus	Metazoa	385	False	Test	0
Q04748	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	898	False	Test	0
P27815	Homo sapiens	Metazoa	886	False	Test	0
Q9C685	Arabidopsis thaliana	Viridiplantae	211	False	Test	0
P46998	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	180	True	Test	0
Q8BWT5	Mus musculus	Metazoa	1523	False	Test	0
P36954	Homo sapiens	Metazoa	125	False	Test	0
Q06801	Solanum tuberosum	Viridiplantae	576	False	Test	0
Q94AN2	Arabidopsis thaliana	Viridiplantae	700	True	Test	0
P63212	Bos taurus	Metazoa	71	False	Test	0
P92189	Drosophila melanogaster	Metazoa	321	False	Test	0
Q3KNY0	Mus musculus	Metazoa	2849	False	Test	0
Q3UN04	Mus musculus	Metazoa	517	True	Test	0
Q03372	Drosophila melanogaster	Metazoa	515	False	Test	0
P38727	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	235	True	Test	0
Q6NNI3	Arabidopsis thaliana	Viridiplantae	190	False	Test	0
Q9NRA8	Homo sapiens	Metazoa	985	False	Test	0
Q8L7E9	Arabidopsis thaliana	Viridiplantae	421	True	Test	0
G5EGP4	Caenorhabditis elegans	Metazoa	865	True	Test	0
Q8NCN4	Homo sapiens	Metazoa	708	False	Test	0
Q0WPF2	Arabidopsis thaliana	Viridiplantae	808	False	Test	0
Q96HW7	Homo sapiens	Metazoa	963	False	Test	0
Q9SGA2	Arabidopsis thaliana	Viridiplantae	361	False	Test	0
Q8RWV8	Arabidopsis thaliana	Viridiplantae	442	False	Test	0
P38289	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	585	False	Test	0
P19824	Chlamydomonas reinhardtii	Viridiplantae	375	False	Test	0
Q10573	Caenorhabditis elegans	Metazoa	1139	False	Test	0
Q96DB2	Homo sapiens	Metazoa	347	False	Test	0
O74458	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1006	False	Test	0
P62128	Spinacia oleracea	Viridiplantae	123	False	Test	0
Q96QE5	Homo sapiens	Metazoa	360	False	Test	0
O08650	Mus musculus	Metazoa	554	True	Test	0
O13974	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False	Test	0
Q96ST2	Homo sapiens	Metazoa	819	False	Test	0
Q06211	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1407	False	Test	0
Q8C9X6	Mus musculus	Metazoa	813	False	Test	0
Q8L8Z1	Arabidopsis thaliana	Viridiplantae	190	True	Test	0
Q9Y228	Homo sapiens	Metazoa	551	True	Test	0
Q04996	Arabidopsis thaliana	Viridiplantae	723	False	Test	0
Q8NFH3	Homo sapiens	Metazoa	380	False	Test	0
G5EEG1	Caenorhabditis elegans	Metazoa	482	False	Test	0
O60952	Dictyostelium discoideum	Amoebozoa	199	False	Test	0
Q86MD3	Caenorhabditis elegans	Metazoa	509	False	Test	0
Q94JU3	Arabidopsis thaliana	Viridiplantae	260	False	Test	0
O13725	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	242	False	Test	0
Q9NZN9	Homo sapiens	Metazoa	384	False	Test	0
P13712	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	422	False	Test	0
Q86BY9	Drosophila melanogaster	Metazoa	1235	False	Test	0
P25642	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146	False	Test	0
P31414	Arabidopsis thaliana	Viridiplantae	770	True	Test	0
P20676	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1076	False	Test	0
Q9FLY0	Arabidopsis thaliana	Viridiplantae	325	False	Test	0
Q09293	Caenorhabditis elegans	Metazoa	367	False	Test	0
Q9NAD6	Caenorhabditis elegans	Metazoa	706	False	Test	0
Q23272	Caenorhabditis elegans	Metazoa	488	False	Test	0
P34427	Caenorhabditis elegans	Metazoa	962	False	Test	0
Q9Y605	Homo sapiens	Metazoa	127	False	Test	0
Q20992	Caenorhabditis elegans	Metazoa	667	False	Test	0
Q92341	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	630	True	Test	0
P70460	Mus musculus	Metazoa	375	False	Test	0
Q96WW2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	383	False	Test	0
Q00947	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	519	False	Test	0
Q6PAC3	Mus musculus	Metazoa	445	False	Test	0
P51557	Mus musculus	Metazoa	284	False	Test	0
Q05635	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	350	False	Test	0
P93009	Arabidopsis thaliana	Viridiplantae	182	False	Test	0
F4ICK8	Arabidopsis thaliana	Viridiplantae	502	False	Test	0
P50896	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	841	False	Test	0
Q9WUM4	Mus musculus	Metazoa	474	False	Test	0
Q6NZQ4	Mus musculus	Metazoa	1056	False	Test	0
Q9LX31	Arabidopsis thaliana	Viridiplantae	265	False	Test	0
O95625	Homo sapiens	Metazoa	1053	False	Test	0
Q9LVA9	Arabidopsis thaliana	Viridiplantae	420	False	Test	0
Q9VEB4	Drosophila melanogaster	Metazoa	560	False	Test	0
Q8NEZ2	Homo sapiens	Metazoa	397	False	Test	0
P49769	Mus musculus	Metazoa	467	True	Test	0
O82796	Arabidopsis thaliana	Viridiplantae	295	False	Test	0
Q12035	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	217	False	Test	0
Q9C9T2	Arabidopsis thaliana	Viridiplantae	451	False	Test	0
Q8TDU6	Homo sapiens	Metazoa	330	True	Test	0
Q8GTS1	Arabidopsis thaliana	Viridiplantae	227	False	Test	0
Q9FFH1	Arabidopsis thaliana	Viridiplantae	1694	False	Test	0
Q4PSK3	Arabidopsis thaliana	Viridiplantae	124	False	Test	0
Q9CQT9	Mus musculus	Metazoa	129	True	Test	0
Q9Y6X0	Homo sapiens	Metazoa	1596	False	Test	0
Q03533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False	Test	0
Q9LZW2	Arabidopsis thaliana	Viridiplantae	270	False	Test	0
P82715	Arabidopsis thaliana	Viridiplantae	297	False	Test	0
Q8LGU6	Arabidopsis thaliana	Viridiplantae	744	False	Test	0
Q9BWX1	Homo sapiens	Metazoa	381	False	Test	0
Q04087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	347	False	Test	0
O94494	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	277	False	Test	0
P53803	Homo sapiens	Metazoa	58	False	Test	0
P14618	Homo sapiens	Metazoa	531	False	Test	0
Q99598	Homo sapiens	Metazoa	290	False	Test	0
Q8TEQ6	Homo sapiens	Metazoa	1508	False	Test	0
Q4WGS5	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	577	True	Test	0
Q9UK76	Homo sapiens	Metazoa	154	False	Test	0
O96624	Dictyostelium discoideum	Amoebozoa	174	False	Test	0
Q86MV5	Trypanosoma brucei brucei	Discoba	487	False	Test	0
O64759	Arabidopsis thaliana	Viridiplantae	569	True	Test	0
P43618	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	361	False	Test	0
Q9BWC9	Homo sapiens	Metazoa	280	False	Test	0
Q7K6X4	Caenorhabditis elegans	Metazoa	497	False	Test	0
Q8C9E8	Mus musculus	Metazoa	313	True	Test	0
P21727	Pisum sativum	Viridiplantae	402	True	Test	0
Q86WQ0	Homo sapiens	Metazoa	139	False	Test	0
Q02354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	440	False	Test	0
Q0ZCJ7	Mus musculus	Metazoa	421	False	Test	0
P82926	Bos taurus	Metazoa	106	False	Test	0
Q1EHW4	Mus musculus	Metazoa	186	False	Test	0
Q12420	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	587	False	Test	0
Q9W4N2	Drosophila melanogaster	Metazoa	788	False	Test	0
Q9D023	Mus musculus	Metazoa	127	True	Test	0
P40337	Homo sapiens	Metazoa	213	False	Test	0
B8ZXI1	Mus musculus	Metazoa	415	False	Test	0
Q9CAC5	Arabidopsis thaliana	Viridiplantae	191	True	Test	0
F4IDB2	Arabidopsis thaliana	Viridiplantae	1325	False	Test	0
Q9Y3I1	Homo sapiens	Metazoa	522	False	Test	0
P32342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	167	False	Test	0
P60879	Mus musculus	Metazoa	206	False	Test	0
Q80Z37	Mus musculus	Metazoa	1033	False	Test	0
Q63342	Rattus norvegicus	Metazoa	857	False	Test	0
Q557E7	Dictyostelium discoideum	Amoebozoa	665	False	Test	0
Q8BMP6	Mus musculus	Metazoa	525	False	Test	0
P03880	Emericella nidulans	Fungi	488	False	Test	0
Q8NEY3	Homo sapiens	Metazoa	305	False	Test	0
Q8N5N7	Homo sapiens	Metazoa	158	False	Test	0
Q9UI26	Homo sapiens	Metazoa	975	False	Test	0
Q9UKL0	Homo sapiens	Metazoa	485	False	Test	0
Q9ASV5	Arabidopsis thaliana	Viridiplantae	650	True	Test	0
Q9ZU51	Arabidopsis thaliana	Viridiplantae	147	False	Test	0
Q9S850	Arabidopsis thaliana	Viridiplantae	393	False	Test	0
Q9U3F4	Caenorhabditis elegans	Metazoa	603	False	Test	0
Q3TY86	Mus musculus	Metazoa	605	False	Test	0
P87231	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	608	False	Test	0
Q9LHE5	Arabidopsis thaliana	Viridiplantae	309	False	Test	0
P56382	Mus musculus	Metazoa	52	False	Test	0
Q9TYY7	Caenorhabditis elegans	Metazoa	478	True	Test	0
Q949P2	Arabidopsis thaliana	Viridiplantae	701	False	Test	0
P32335	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	436	False	Test	0
